id,proximity_score
3777,1.0
3778,1.0
3781,0.25
3784,0.1643989873053573
3786,0.1259881576697424
3791,0.2672612419124244
3792,0.4472135954999579
3793,0.4472135954999579
3794,0.4472135954999579
3796,0.12126781251816648
3800,0.21320071635561041
3802,0.12909944487358055
3803,0.2672612419124244
3807,1.0
3809,0.7071067811865475
3811,0.5773502691896258
3821,0.14071950894605836
3822,0.14071950894605836
3823,0.2581988897471611
3824,0.14071950894605836
3826,0.0
3828,0.0
3830,0.0
3835,0.5773502691896258
3838,1.0
3844,1.0
3846,0.0
3851,0.13423121104280486
3858,1.0
3859,1.0
3861,1.0
3868,1.0
3878,1.0
3882,1.0
3883,0.14509525002200233
3887,0.7071067811865475
3890,0.15617376188860607
3893,0.15617376188860607
3894,0.15617376188860607
3895,0.15617376188860607
3900,0.3779644730092272
3901,1.0
3904,0.2
3906,0.0
3909,0.2
3913,0.0
3914,0.12549116102763172
3916,0.12549116102763172
3917,1.0
3918,0.14509525002200233
3921,1.0
3924,0.4082482904638631
3926,0.1111111111111111
3929,1.0
3930,0.1111111111111111
3933,0.1111111111111111
3934,0.4472135954999579
3935,0.0
3937,0.0
3940,0.7071067811865475
3942,1.0
3947,0.10206207261596577
3952,0.15339299776947407
3956,0.1655211777204736
3959,1.0
3960,0.17149858514250882
3966,0.09578262852211514
3968,1.0
3971,0.7071067811865475
3977,1.0
3979,0.0
3980,0.22086305214969307
3984,0.0
3985,0.2581988897471611
3988,0.1889822365046136
3990,0.2581988897471611
3994,0.7071067811865475
3997,0.15811388300841897
4001,0.15811388300841897
4003,0.0
4004,0.29488391230979427
4006,0.29488391230979427
4010,0.13483997249264842
4011,1.0
4013,1.0
4015,1.0
4016,0.19245008972987526
4018,0.13483997249264842
4020,0.0
4022,0.4472135954999579
4023,0.5
4026,0.17407765595569785
4031,1.0
4035,0.5773502691896258
4036,0.1208244186660354
4043,0.7071067811865475
4046,0.1208244186660354
4048,0.7071067811865475
4049,0.0
4051,0.4082482904638631
4054,1.0
4056,0.17407765595569785
4058,0.7071067811865475
4059,0.7071067811865475
4061,0.21081851067789195
4064,0.14824986333222023
4069,0.15249857033260467
4071,1.0
4074,0.25
4078,0.5
4080,0.14824986333222023
4082,0.14824986333222023
4083,0.14824986333222023
4085,0.16783627165933782
4092,0.16783627165933782
4093,0.0
4096,0.16783627165933782
4097,1.0
4099,0.12549116102763172
4101,1.0
4103,1.0
4106,0.22941573387056174
4108,0.4472135954999579
4115,0.4472135954999579
4120,0.10482848367219183
4121,0.12549116102763172
4124,0.11785113019775793
4125,0.10482848367219183
4127,1.0
4129,0.5773502691896258
4131,0.17407765595569785
4132,0.30151134457776363
4137,1.0
4138,0.1796053020267749
4142,0.4472135954999579
4146,0.13736056394868904
4147,0.5
4148,0.7071067811865475
4149,0.5773502691896258
4154,1.0
4155,0.0
4160,0.0
4161,0.19802950859533489
4163,0.19802950859533489
4172,0.14744195615489714
4176,0.14744195615489714
4177,1.0
4184,0.0
4192,0.0
4193,0.0
4195,0.17541160386140586
4197,0.0
4201,0.0
4202,0.0
4204,0.0
4208,0.0
4209,1.0
4210,0.5
4212,1.0
4214,0.35355339059327373
4216,0.15811388300841897
4217,0.18257418583505536
4218,1.0
4225,0.0
4226,0.7071067811865475
4230,0.18257418583505536
4231,0.0
4233,0.0
4240,1.0
4243,0.35355339059327373
4245,0.35355339059327373
4246,0.4472135954999579
4247,0.4472135954999579
4253,0.4082482904638631
4254,1.0
4260,0.13934660285832354
4261,1.0
4262,0.10783277320343841
4263,1.0
4264,0.20412414523193154
4268,0.0
4278,0.2672612419124244
4281,0.159111456835146
4287,0.14990633779917228
4288,0.1386750490563073
4296,0.15161960871578067
4300,0.12451456127293807
4301,0.12451456127293807
4302,0.4472135954999579
4303,0.12451456127293807
4308,0.12262786789699316
4310,1.0
4318,0.35355339059327373
4319,0.0
4327,0.13801311186847084
4328,0.11785113019775793
4331,0.13736056394868904
4332,0.13736056394868904
4333,0.13736056394868904
4338,0.17541160386140586
4339,0.7071067811865475
4343,0.5773502691896258
4344,0.35355339059327373
4345,0.11952286093343936
4348,0.15075567228888181
4351,0.15075567228888181
4352,0.15075567228888181
4355,0.22360679774997896
4356,1.0
4365,0.17677669529663687
